,Restaurant Id,Restaurant Name,Country,City,User Rating Votes,User Aggregate Rating,Cuisines,country_id,rating_text,Photo URL,events,Event Id,Event Title,Event Start Date,Event End Date
695,3600148.0,Andhra Ruchulu,India,Mysore,409,4.1,"Biryani, Desserts",1.0,Very Good,,[],,,,
696,3600265.0,Jalpaan Dining Saga,India,Mysore,437,4.3,"Italian, North Indian, Chinese",1.0,Very Good,,[],,,,
697,3600252.0,Hotel RRR Mysore,India,Mysore,528,4.1,Andhra,1.0,Very Good,,[],,,,
698,3600072.0,Nanking,India,Mysore,482,4.2,"Chinese, Momos, Thai",1.0,Very Good,,[],,,,
699,3600403.0,Hotel Hanumanthu,India,Mysore,449,4.2,"Biryani, South Indian",1.0,Very Good,,[],,,,
700,3700054.0,Cafe Xtasi,India,Puducherry,2617,3.9,"Italian, Pizza",1.0,Good,,[],,,,
701,3700051.0,Cafe des Arts,India,Puducherry,818,3.9,Cafe,1.0,Good,,[],,,,
702,3700050.0,Baker Street,India,Puducherry,1548,4.4,"Bakery, French",1.0,Very Good,,[],,,,
703,3700770.0,Escape In,India,Puducherry,725,4.1,"North Indian, Continental, Chinese, Arabian, BBQ, Beverages, Desserts, Ice Cream",1.0,Very Good,,[],,,,
704,3700021.0,The Indian Kaffe Express,India,Puducherry,877,4.2,"Cafe, North Indian",1.0,Very Good,,[],,,,
705,3701200.0,Les Saveurs,India,Puducherry,184,4.3,"French, European",1.0,Very Good,,[],,,,
706,18378803.0,#Dilliwaala6,India,Puducherry,975,4.3,"Street Food, Continental, North Indian, Chinese, Salad, Finger Food",1.0,Very Good,,[],,,,
707,3700049.0,Villa Shanti,India,Puducherry,1096,4.4,Continental,1.0,Very Good,,[],,,,
708,3700041.0,Zuka,India,Puducherry,1019,4.6,"Desserts, Bakery",1.0,Excellent,,[],,,,
709,3701130.0,PY Cafe,India,Puducherry,201,4.2,"Salad, Cafe, Sandwich, Italian, Juices, Desserts",1.0,Very Good,,[],,,,
710,3700572.0,Bread & Chocolate,India,Puducherry,378,4.7,"Bakery, Cafe, Healthy Food",1.0,Excellent,,[],,,,
711,3700649.0,Taka Pizza,India,Puducherry,888,4.3,"Italian, Pizza",1.0,Very Good,,[],,,,
712,3700069.0,Le Cafe,India,Puducherry,1436,3.3,Cafe,1.0,Average,,[],,,,
713,3700010.0,Auroville Bakery,India,Puducherry,431,4.2,Bakery,1.0,Very Good,,[],,,,
714,3700656.0,Margaritas,India,Puducherry,960,4.4,"Mexican, Continental, American, Desserts, Finger Food, Ice Cream, Juices, Salad",1.0,Very Good,,[],,,,
715,3700037.0,Le Dupleix,India,Puducherry,846,4.2,"North Indian, French, Continental",1.0,Very Good,,[],,,,
716,3700017.0,The Pasta Bar Veneto,India,Puducherry,623,4.0,"Healthy Food, Continental, Italian, Sandwich, Salad",1.0,Very Good,,[],,,,
717,3700723.0,SICILYS,India,Puducherry,312,4.0,"Italian, Cafe, Burger, Pizza, Beverages",1.0,Very Good,,[],,,,
718,3700047.0,Surguru,India,Puducherry,484,4.1,"South Indian, North Indian, Chinese",1.0,Very Good,,[],,,,
719,3700009.0,Tanto,India,Puducherry,879,4.2,"Pizza, Italian",1.0,Very Good,,[],,,,
720,3800420.0,Mahalakshmi,India,Surat,1229,4.6,"Fast Food, Juices",1.0,Excellent,,[],,,,
721,18744566.0,Burger King,India,Surat,563,4.0,"Burger, Fast Food",1.0,Very Good,,[],,,,
722,3800007.0,Barbeque Nation,India,Surat,622,4.7,"North Indian, European, Mediterranean",1.0,Excellent,,[],,,,
723,3800321.0,Coffee King,India,Surat,755,4.6,"Cafe, Pizza, Italian, Fast Food, Chinese, Beverages, Desserts",1.0,Excellent,,[],,,,
724,18589557.0,Vegji's,India,Surat,429,4.2,"Fast Food, Sandwich, Lebanese",1.0,Very Good,,[],,,,
725,19003551.0,Icekraft,India,Surat,59,4.3,"Ice Cream, Desserts, Fast Food",1.0,Very Good,,[],,,,
726,3800583.0,Kailash Sweets & Snacks,India,Surat,385,4.2,"Mithai, Street Food, Beverages",1.0,Very Good,,[],,,,
727,3800696.0,Kailash Sweet & Snacks,India,Surat,399,4.4,"Street Food, Mithai, Beverages",1.0,Very Good,,[],,,,
728,3800313.0,Bhai Bhai Omelette Center,India,Surat,594,4.6,Fast Food,1.0,Excellent,,[],,,,
729,18760674.0,Sarvottam Hotel,India,Surat,382,4.1,"North Indian, Chinese",1.0,Very Good,,[],,,,
730,18551944.0,Coffee King,India,Surat,989,4.7,"Cafe, Desserts, Fast Food",1.0,Excellent,,[],,,,
731,3800068.0,Jalaram Khichadi,India,Surat,261,4.1,"Gujarati, North Indian, Biryani, Beverages",1.0,Very Good,,[],,,,
732,3800390.0,Singh Saaab Di Rasoi,India,Surat,380,4.3,"North Indian, Chinese, Biryani, Desserts, Beverages",1.0,Very Good,,[],,,,
733,18349362.0,Harikrushna Restaurant,India,Surat,266,4.3,"Gujarati, North Indian, Biryani, Beverages",1.0,Very Good,,[],,,,
734,18778476.0,Bismillah,India,Surat,197,4.2,"Beverages, North Indian",1.0,Very Good,,[],,,,
735,18783529.0,Kailash Sweets & Snacks,India,Surat,275,4.3,"Mithai, Street Food, Beverages",1.0,Very Good,,[],,,,
736,3800537.0,Mahesh Pav Bhaji,India,Surat,424,3.9,"South Indian, Street Food, Chinese, Desserts, Beverages",1.0,Good,,[],,,,
737,3800017.0,Pizza Hut,India,Surat,598,4.0,"Pizza, Fast Food, Italian",1.0,Very Good,,[],,,,
738,3800293.0,Kailash Sweets & Snacks,India,Surat,343,4.3,"Mithai, Street Food, Beverages",1.0,Very Good,,[],,,,
739,3800690.0,Bismillah,India,Surat,366,4.4,"Beverages, North Indian",1.0,Very Good,,[],,,,
740,3900223.0,Sha Chicken Hut,India,Varanasi,804,4.4,"Lucknowi, Mughlai",1.0,Very Good,,[],,,,
741,18803653.0,KFC,India,Varanasi,462,4.5,"Burger, Fast Food",1.0,Excellent,,[],,,,
742,3900067.0,Taste King,India,Varanasi,601,4.3,"North Indian, Fast Food",1.0,Very Good,,[],,,,
743,18610032.0,Crood Square,India,Varanasi,249,4.3,"North Indian, Continental, Italian, Chinese, Desserts",1.0,Very Good,,[],,,,
744,3900057.0,Ming Garden,India,Varanasi,735,4.3,"Beverages, Desserts, Pizza, Chinese",1.0,Very Good,,[],,,,
745,3900045.0,Domino's Pizza,India,Varanasi,721,3.8,"Pizza, Fast Food",1.0,Good,,[],,,,
746,3900253.0,Sagar Ratna,India,Varanasi,211,3.9,South Indian,1.0,Good,,[],,,,
747,3900267.0,Roma's Café Diner,India,Varanasi,877,4.6,"Continental, Cafe, North Indian, Italian, Asian, Mediterranean, Mexican",1.0,Excellent,,[],,,,
748,18689916.0,The Yellow Chilli,India,Varanasi,108,4.4,"North Indian, Mughlai",1.0,Very Good,,[],,,,
749,3900245.0,Deena Chat Bhandar,India,Varanasi,446,4.6,Street Food,1.0,Excellent,,[],,,,
750,18652184.0,Doodh Booth,India,Varanasi,427,4.0,"Burger, Beverages, Fast Food, Cafe, Italian",1.0,Very Good,,[],,,,
751,3900135.0,Maharaja Restaurant,India,Varanasi,358,4.0,"Chinese, Rolls",1.0,Very Good,,[],,,,
752,18787962.0,Cafe de Coop,India,Varanasi,140,4.2,Fast Food,1.0,Very Good,,[],,,,
753,3900032.0,Kashi Chat Bhandar,India,Varanasi,735,4.8,Street Food,1.0,Excellent,,[],,,,
754,3900455.0,The Tripling Bistro,India,Varanasi,316,4.1,"Continental, Mexican, Burger, Fast Food, Italian, Pizza, Chinese, Middle Eastern",1.0,Very Good,,[],,,,
755,3900037.0,Pizza Hut,India,Varanasi,444,3.9,"Italian, Pizza",1.0,Good,,[],,,,
756,3900138.0,McDonald's,India,Varanasi,414,4.1,"Burger, Fast Food",1.0,Very Good,,[],,,,
757,3900266.0,Holy Chopsticks,India,Varanasi,445,4.5,"Chinese, Thai, Momos",1.0,Excellent,,[],,,,
758,18676368.0,Barbeque Nation,India,Varanasi,370,4.9,"North Indian, Chinese, BBQ",1.0,Excellent,,[],,,,
759,3900043.0,Domino's Pizza,India,Varanasi,452,3.9,"Pizza, Fast Food",1.0,Good,,[],,,,
760,4000412.0,Aasman,India,Patna,846,4.8,"North Indian, Continental, Chinese",1.0,Excellent,,[],,,,
761,18640853.0,Foresto Paradise,India,Patna,593,4.7,"North Indian, Chinese, Continental",1.0,Excellent,,[],,,,
762,4000320.0,Haldiram,India,Patna,833,4.5,"Fast Food, North Indian, South Indian, Chinese, Desserts",1.0,Excellent,,[],,,,
763,4000265.0,Harilal's,India,Patna,416,4.5,"North Indian, Fast Food, Mithai",1.0,Excellent,,[],,,,
764,18343124.0,Swaaddesh,India,Patna,703,4.4,"North Indian, Chinese, Beverages",1.0,Very Good,,[],,,,
765,4000274.0,KFC,India,Patna,698,4.3,"Burger, Fast Food",1.0,Very Good,,[],,,,
766,18746152.0,Hungry Hope,India,Patna,522,3.6,"North Indian, Chinese",1.0,Good,,[],,,,
767,4000009.0,Domino's Pizza,India,Patna,1216,4.0,"Pizza, Fast Food",1.0,Very Good,,[],,,,
768,4000289.0,The Biryani Mall,India,Patna,855,4.0,"Biryani, Mughlai, Chinese",1.0,Very Good,,[],,,,
769,18625991.0,Barbeque Nation,India,Patna,633,4.9,"North Indian, Chinese",1.0,Excellent,,[],,,,
770,4000018.0,Kapil Dev's Eleven,India,Patna,376,4.4,"North Indian, Chinese, Continental",1.0,Very Good,,[],,,,
771,4000016.0,Bansi Vihar Restaurant,India,Patna,444,4.4,"South Indian, Chinese",1.0,Very Good,,[],,,,
772,18573326.0,Biryani Mahal,India,Patna,752,4.1,"Biryani, Mughlai",1.0,Very Good,,[],,,,
773,18705092.0,Harilal's,India,Patna,557,4.2,"Mithai, Fast Food",1.0,Very Good,,[],,,,
774,18706220.0,Zaaffran,India,Patna,393,4.4,"North Indian, Fast Food",1.0,Very Good,,[],,,,
775,4000336.0,Pizza Hut,India,Patna,431,2.5,"Pizza, Italian",1.0,Average,,[],,,,
776,4000015.0,Nirvana,India,Patna,432,4.3,"North Indian, Chinese",1.0,Very Good,,[],,,,
777,4000053.0,Biryani House,India,Patna,734,4.0,"Biryani, Mughlai",1.0,Very Good,,[],,,,
778,18616231.0,Chaska The Addiction,India,Patna,528,3.9,"North Indian, Mughlai, Chinese, Biryani",1.0,Good,,[],,,,
779,4000049.0,Lakhu Da Dhaba,India,Patna,459,3.9,"North Indian, Chinese",1.0,Good,,[],,,,
780,18560275.0,Barbeque Nation,UAE,Dubai,1212,4.6,"Indian, BBQ, Continental",214.0,Excellent,,"[{'event': {'event_id': 331382, 'friendly_start_date': '05 May', 'friendly_end_date': '06 June', 'friendly_timing_str': 'Sunday, 5th May - Thursday, 6th June', 'start_date': '2019-05-05', 'end_date': '2019-06-06', 'end_time': '23:30:00', 'start_time': '17:00:00', 'is_active': 1, 'date_added': '2019-03-26 18:15:07', 'photos': [], 'restaurants': [], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': 'Ramadan ', 'description': 'Dine in with us for the season of Ramadan.', 'display_time': '05:00 pm - 11:30 pm', 'display_date': '05 May - 06 June', 'is_end_time_set': 1, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'event_category': 0, 'event_category_name': '', 'book_link': '', 'types': [{'name': 'Iftar', 'color': '#D39124'}], 'share_data': {'should_show': 0}}}]",,,,
781,18534988.0,Masala Wok,UAE,Dubai,1100,4.3,"Indian, Chinese, Kebab",214.0,Very Good,,[],,,,
782,210139.0,Grub Shack,UAE,Dubai,1735,4.4,"Goan, Chinese, Indian, North Indian",214.0,Very Good,,[],,,,
783,201693.0,Dhaba Lane,UAE,Dubai,1233,4.4,"Indian, North Indian, Kebab",214.0,Very Good,,"[{'event': {'event_id': 308544, 'friendly_start_date': '29 January', 'friendly_end_date': '29 April', 'friendly_timing_str': 'Tuesday, 29th January - Monday, 29th April', 'start_date': '2019-01-29', 'end_date': '2019-04-29', 'end_time': '15:30:00', 'start_time': '12:00:00', 'is_active': 1, 'date_added': '2019-02-05 15:03:42', 'photos': [], 'restaurants': [], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': 'Business Lunch', 'description': 'Enjoy the Authentic Indian food as a business lunch where you get three course meal for AED 45 per person on an everyday basis.', 'display_time': '12:00 pm - 03:30 pm', 'display_date': '29 January - 29 April', 'is_end_time_set': 1, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'event_category': 1, 'event_category_name': '', 'book_link': '', 'types': [{'name': 'Business Lunch', 'color': '#F96C6A'}], 'share_data': {'should_show': 0}}}]",,,,
784,209723.0,Azkadenya,UAE,Dubai,660,4.3,"Arabian, Lebanese",214.0,Very Good,,[],,,,
785,18621395.0,Highway 311 Grills and Eatery,UAE,Dubai,458,4.5,"Mexican, Peruvian, Latin American",214.0,Excellent,,[],,,,
786,207770.0,Mint Leaf of London,UAE,Dubai,2092,4.9,"Indian, North Indian, Contemporary",214.0,Excellent,,[],,,,
787,209748.0,Kulcha King,UAE,Dubai,1157,4.1,"Indian, Biryani, Kebab, North Indian",214.0,Very Good,,[],,,,
788,205432.0,Old Castello Restaurant & Cafe,UAE,Dubai,525,4.4,"Indian, Arabian, Middle Eastern, Italian, Pizza",214.0,Very Good,,[],,,,
789,18549283.0,Sthan,UAE,Dubai,1591,4.2,"Biryani, North Indian, Pakistani, Mughlai, Afghan, Indian, Kebab",214.0,Very Good,,[],,,,
790,200376.0,California Pizza Kitchen,UAE,Dubai,1244,4.2,"Pizza, American",214.0,Very Good,,[],,,,
